w(cm-1), IM(w)_xx, IM(w)_yy, IM(w)_zz, IM(w)_xy, IM(w)_xz, IM(w)_yz
1812.90307105, 1.79307995044e-05, 8.48866594773e-06, 2.74792741447e-07, 0.0, 0.0, 0.0
1813.13154025, 1.79025417071e-05, 8.47976811447e-06, 2.74676030747e-07, 0.0, 0.0, 0.0
1813.36000945, 1.78743505442e-05, 8.47088424992e-06, 2.74559389141e-07, 0.0, 0.0, 0.0
1813.58847864, 1.7846225806e-05, 8.46201432474e-06, 2.74442816577e-07, 0.0, 0.0, 0.0
1813.81694784, 1.7818167284e-05, 8.45315830967e-06, 2.74326313001e-07, 0.0, 0.0, 0.0
1814.04541703, 1.77901747703e-05, 8.44431617556e-06, 2.74209878358e-07, 0.0, 0.0, 0.0
1814.27388623, 1.77622480578e-05, 8.43548789329e-06, 2.74093512595e-07, 0.0, 0.0, 0.0
1814.50235543, 1.77343869404e-05, 8.42667343385e-06, 2.7397721566e-07, 0.0, 0.0, 0.0
1814.73082462, 1.77065912125e-05, 8.41787276829e-06, 2.73860987497e-07, 0.0, 0.0, 0.0
1814.95929382, 1.76788606697e-05, 8.40908586775e-06, 2.73744828054e-07, 0.0, 0.0, 0.0
1815.18776301, 1.7651195108e-05, 8.40031270341e-06, 2.73628737277e-07, 0.0, 0.0, 0.0
1815.41623221, 1.76235943245e-05, 8.39155324658e-06, 2.73512715113e-07, 0.0, 0.0, 0.0
1815.64470141, 1.75960581169e-05, 8.3828074686e-06, 2.73396761508e-07, 0.0, 0.0, 0.0
1815.8731706, 1.75685862839e-05, 8.37407534091e-06, 2.7328087641e-07, 0.0, 0.0, 0.0
1816.1016398, 1.75411786246e-05, 8.365356835e-06, 2.73165059765e-07, 0.0, 0.0, 0.0
1816.33010899, 1.75138349394e-05, 8.35665192247e-06, 2.73049311519e-07, 0.0, 0.0, 0.0
1816.55857819, 1.7486555029e-05, 8.34796057497e-06, 2.7293363162e-07, 0.0, 0.0, 0.0
1816.78704739, 1.74593386952e-05, 8.33928276422e-06, 2.72818020015e-07, 0.0, 0.0, 0.0
1817.01551658, 1.74321857404e-05, 8.33061846202e-06, 2.72702476651e-07, 0.0, 0.0, 0.0
1817.24398578, 1.74050959678e-05, 8.32196764026e-06, 2.72587001474e-07, 0.0, 0.0, 0.0
1817.47245498, 1.73780691815e-05, 8.31333027088e-06, 2.72471594432e-07, 0.0, 0.0, 0.0
1817.70092417, 1.73511051861e-05, 8.3047063259e-06, 2.72356255473e-07, 0.0, 0.0, 0.0
1817.92939337, 1.73242037872e-05, 8.29609577742e-06, 2.72240984542e-07, 0.0, 0.0, 0.0
1818.15786256, 1.72973647909e-05, 8.28749859761e-06, 2.72125781587e-07, 0.0, 0.0, 0.0
1818.38633176, 1.72705880044e-05, 8.27891475871e-06, 2.72010646557e-07, 0.0, 0.0, 0.0
1818.61480096, 1.72438732353e-05, 8.27034423302e-06, 2.71895579397e-07, 0.0, 0.0, 0.0
1818.84327015, 1.72172202922e-05, 8.26178699293e-06, 2.71780580056e-07, 0.0, 0.0, 0.0
1819.07173935, 1.71906289842e-05, 8.2532430109e-06, 2.71665648481e-07, 0.0, 0.0, 0.0
1819.30020854, 1.71640991214e-05, 8.24471225946e-06, 2.71550784619e-07, 0.0, 0.0, 0.0
1819.52867774, 1.71376305144e-05, 8.23619471119e-06, 2.71435988418e-07, 0.0, 0.0, 0.0
1819.75714694, 1.71112229746e-05, 8.22769033878e-06, 2.71321259826e-07, 0.0, 0.0, 0.0
1819.98561613, 1.70848763143e-05, 8.21919911497e-06, 2.7120659879e-07, 0.0, 0.0, 0.0
1820.21408533, 1.70585903462e-05, 8.21072101255e-06, 2.71092005258e-07, 0.0, 0.0, 0.0
1820.44255452, 1.70323648839e-05, 8.20225600442e-06, 2.70977479178e-07, 0.0, 0.0, 0.0
1820.67102372, 1.70061997418e-05, 8.19380406352e-06, 2.70863020497e-07, 0.0, 0.0, 0.0
1820.89949292, 1.69800947349e-05, 8.18536516288e-06, 2.70748629164e-07, 0.0, 0.0, 0.0
1821.12796211, 1.69540496789e-05, 8.17693927559e-06, 2.70634305126e-07, 0.0, 0.0, 0.0
1821.35643131, 1.69280643903e-05, 8.16852637481e-06, 2.70520048331e-07, 0.0, 0.0, 0.0
1821.58490051, 1.6902138686e-05, 8.16012643376e-06, 2.70405858728e-07, 0.0, 0.0, 0.0
1821.8133697, 1.68762723841e-05, 8.15173942575e-06, 2.70291736265e-07, 0.0, 0.0, 0.0
1822.0418389, 1.6850465303e-05, 8.14336532414e-06, 2.70177680888e-07, 0.0, 0.0, 0.0
1822.27030809, 1.6824717262e-05, 8.13500410238e-06, 2.70063692548e-07, 0.0, 0.0, 0.0
1822.49877729, 1.67990280809e-05, 8.12665573395e-06, 2.69949771191e-07, 0.0, 0.0, 0.0
1822.72724649, 1.67733975804e-05, 8.11832019245e-06, 2.69835916767e-07, 0.0, 0.0, 0.0
1822.95571568, 1.67478255817e-05, 8.1099974515e-06, 2.69722129223e-07, 0.0, 0.0, 0.0
1823.18418488, 1.67223119068e-05, 8.10168748482e-06, 2.69608408508e-07, 0.0, 0.0, 0.0
1823.41265407, 1.66968563783e-05, 8.09339026619e-06, 2.69494754571e-07, 0.0, 0.0, 0.0
1823.64112327, 1.66714588195e-05, 8.08510576943e-06, 2.69381167359e-07, 0.0, 0.0, 0.0
1823.86959247, 1.66461190545e-05, 8.07683396848e-06, 2.69267646822e-07, 0.0, 0.0, 0.0
1824.09806166, 1.66208369078e-05, 8.0685748373e-06, 2.69154192908e-07, 0.0, 0.0, 0.0
1824.32653086, 1.65956122048e-05, 8.06032834995e-06, 2.69040805565e-07, 0.0, 0.0, 0.0
1824.55500005, 1.65704447715e-05, 8.05209448052e-06, 2.68927484742e-07, 0.0, 0.0, 0.0
1824.78346925, 1.65453344345e-05, 8.0438732032e-06, 2.68814230389e-07, 0.0, 0.0, 0.0
1825.01193845, 1.6520281021e-05, 8.03566449224e-06, 2.68701042453e-07, 0.0, 0.0, 0.0
1825.24040764, 1.64952843591e-05, 8.02746832193e-06, 2.68587920884e-07, 0.0, 0.0, 0.0
1825.46887684, 1.64703442773e-05, 8.01928466666e-06, 2.6847486563e-07, 0.0, 0.0, 0.0
1825.69734603, 1.64454606048e-05, 8.01111350087e-06, 2.6836187664e-07, 0.0, 0.0, 0.0
1825.92581523, 1.64206331716e-05, 8.00295479906e-06, 2.68248953864e-07, 0.0, 0.0, 0.0
1826.15428443, 1.63958618081e-05, 7.9948085358e-06, 2.68136097251e-07, 0.0, 0.0, 0.0
1826.38275362, 1.63711463456e-05, 7.98667468574e-06, 2.68023306748e-07, 0.0, 0.0, 0.0
1826.61122282, 1.63464866158e-05, 7.97855322357e-06, 2.67910582307e-07, 0.0, 0.0, 0.0
1826.83969202, 1.63218824511e-05, 7.97044412405e-06, 2.67797923875e-07, 0.0, 0.0, 0.0
1827.06816121, 1.62973336847e-05, 7.96234736202e-06, 2.67685331402e-07, 0.0, 0.0, 0.0
1827.29663041, 1.62728401501e-05, 7.95426291238e-06, 2.67572804838e-07, 0.0, 0.0, 0.0
1827.5250996, 1.62484016817e-05, 7.94619075006e-06, 2.67460344131e-07, 0.0, 0.0, 0.0
1827.7535688, 1.62240181145e-05, 7.93813085011e-06, 2.67347949231e-07, 0.0, 0.0, 0.0
1827.982038, 1.6199689284e-05, 7.93008318761e-06, 2.67235620087e-07, 0.0, 0.0, 0.0
1828.21050719, 1.61754150263e-05, 7.9220477377e-06, 2.6712335665e-07, 0.0, 0.0, 0.0
1828.43897639, 1.61511951783e-05, 7.91402447559e-06, 2.67011158867e-07, 0.0, 0.0, 0.0
1828.66744558, 1.61270295772e-05, 7.90601337656e-06, 2.6689902669e-07, 0.0, 0.0, 0.0
1828.89591478, 1.61029180612e-05, 7.89801441595e-06, 2.66786960067e-07, 0.0, 0.0, 0.0
1829.12438398, 1.60788604688e-05, 7.89002756916e-06, 2.66674958949e-07, 0.0, 0.0, 0.0
1829.35285317, 1.60548566391e-05, 7.88205281164e-06, 2.66563023285e-07, 0.0, 0.0, 0.0
1829.58132237, 1.60309064121e-05, 7.87409011893e-06, 2.66451153024e-07, 0.0, 0.0, 0.0
1829.80979156, 1.60070096281e-05, 7.86613946661e-06, 2.66339348117e-07, 0.0, 0.0, 0.0
1830.03826076, 1.59831661281e-05, 7.85820083033e-06, 2.66227608513e-07, 0.0, 0.0, 0.0
1830.26672996, 1.59593757537e-05, 7.8502741858e-06, 2.66115934162e-07, 0.0, 0.0, 0.0
1830.49519915, 1.5935638347e-05, 7.84235950879e-06, 2.66004325015e-07, 0.0, 0.0, 0.0
1830.72366835, 1.59119537508e-05, 7.83445677513e-06, 2.65892781022e-07, 0.0, 0.0, 0.0
1830.95213755, 1.58883218084e-05, 7.82656596073e-06, 2.65781302131e-07, 0.0, 0.0, 0.0
1831.18060674, 1.58647423638e-05, 7.81868704152e-06, 2.65669888294e-07, 0.0, 0.0, 0.0
1831.40907594, 1.58412152614e-05, 7.81081999353e-06, 2.65558539461e-07, 0.0, 0.0, 0.0
1831.63754513, 1.58177403464e-05, 7.80296479283e-06, 2.65447255581e-07, 0.0, 0.0, 0.0
1831.86601433, 1.57943174644e-05, 7.79512141557e-06, 2.65336036606e-07, 0.0, 0.0, 0.0
1832.09448353, 1.57709464615e-05, 7.78728983793e-06, 2.65224882485e-07, 0.0, 0.0, 0.0
1832.32295272, 1.57476271846e-05, 7.77947003617e-06, 2.65113793169e-07, 0.0, 0.0, 0.0
1832.55142192, 1.5724359481e-05, 7.77166198662e-06, 2.65002768607e-07, 0.0, 0.0, 0.0
1832.77989111, 1.57011431987e-05, 7.76386566564e-06, 2.64891808752e-07, 0.0, 0.0, 0.0
1833.00836031, 1.56779781861e-05, 7.75608104967e-06, 2.64780913552e-07, 0.0, 0.0, 0.0
1833.23682951, 1.56548642922e-05, 7.74830811521e-06, 2.64670082959e-07, 0.0, 0.0, 0.0
1833.4652987, 1.56318013666e-05, 7.7405468388e-06, 2.64559316924e-07, 0.0, 0.0, 0.0
1833.6937679, 1.56087892595e-05, 7.73279719707e-06, 2.64448615396e-07, 0.0, 0.0, 0.0
1833.92223709, 1.55858278216e-05, 7.72505916668e-06, 2.64337978327e-07, 0.0, 0.0, 0.0
1834.15070629, 1.5562916904e-05, 7.71733272437e-06, 2.64227405667e-07, 0.0, 0.0, 0.0
1834.37917549, 1.55400563586e-05, 7.70961784691e-06, 2.64116897366e-07, 0.0, 0.0, 0.0
1834.60764468, 1.55172460378e-05, 7.70191451117e-06, 2.64006453377e-07, 0.0, 0.0, 0.0
1834.83611388, 1.54944857943e-05, 7.69422269404e-06, 2.6389607365e-07, 0.0, 0.0, 0.0
1835.06458307, 1.54717754815e-05, 7.68654237248e-06, 2.63785758135e-07, 0.0, 0.0, 0.0
1835.29305227, 1.54491149535e-05, 7.67887352351e-06, 2.63675506784e-07, 0.0, 0.0, 0.0
1835.52152147, 1.54265040647e-05, 7.67121612422e-06, 2.63565319547e-07, 0.0, 0.0, 0.0
1835.74999066, 1.54039426701e-05, 7.66357015174e-06, 2.63455196377e-07, 0.0, 0.0, 0.0
1835.97845986, 1.53814306252e-05, 7.65593558326e-06, 2.63345137223e-07, 0.0, 0.0, 0.0
1836.20692906, 1.53589677861e-05, 7.64831239602e-06, 2.63235142037e-07, 0.0, 0.0, 0.0
1836.43539825, 1.53365540094e-05, 7.64070056734e-06, 2.6312521077e-07, 0.0, 0.0, 0.0
1836.66386745, 1.53141891522e-05, 7.63310007457e-06, 2.63015343373e-07, 0.0, 0.0, 0.0
1836.89233664, 1.52918730721e-05, 7.62551089514e-06, 2.62905539799e-07, 0.0, 0.0, 0.0
1837.12080584, 1.52696056274e-05, 7.61793300652e-06, 2.62795799997e-07, 0.0, 0.0, 0.0
1837.34927504, 1.52473866765e-05, 7.61036638625e-06, 2.6268612392e-07, 0.0, 0.0, 0.0
1837.57774423, 1.52252160788e-05, 7.6028110119e-06, 2.62576511519e-07, 0.0, 0.0, 0.0
1837.80621343, 1.52030936939e-05, 7.59526686112e-06, 2.62466962745e-07, 0.0, 0.0, 0.0
1838.03468262, 1.5181019382e-05, 7.58773391162e-06, 2.6235747755e-07, 0.0, 0.0, 0.0
1838.26315182, 1.51589930038e-05, 7.58021214114e-06, 2.62248055886e-07, 0.0, 0.0, 0.0
1838.49162102, 1.51370144205e-05, 7.5727015275e-06, 2.62138697704e-07, 0.0, 0.0, 0.0
1838.72009021, 1.51150834939e-05, 7.56520204855e-06, 2.62029402956e-07, 0.0, 0.0, 0.0
1838.94855941, 1.50932000861e-05, 7.55771368223e-06, 2.61920171593e-07, 0.0, 0.0, 0.0
1839.1770286, 1.50713640598e-05, 7.55023640649e-06, 2.61811003567e-07, 0.0, 0.0, 0.0
1839.4054978, 1.50495752782e-05, 7.54277019939e-06, 2.61701898831e-07, 0.0, 0.0, 0.0
1839.633967, 1.50278336052e-05, 7.53531503898e-06, 2.61592857336e-07, 0.0, 0.0, 0.0
1839.86243619, 1.50061389047e-05, 7.52787090342e-06, 2.61483879033e-07, 0.0, 0.0, 0.0
1840.09090539, 1.49844910415e-05, 7.5204377709e-06, 2.61374963875e-07, 0.0, 0.0, 0.0
1840.31937459, 1.49628898809e-05, 7.51301561966e-06, 2.61266111815e-07, 0.0, 0.0, 0.0
1840.54784378, 1.49413352883e-05, 7.505604428e-06, 2.61157322803e-07, 0.0, 0.0, 0.0
1840.77631298, 1.491982713e-05, 7.49820417428e-06, 2.61048596792e-07, 0.0, 0.0, 0.0
1841.00478217, 1.48983652725e-05, 7.4908148369e-06, 2.60939933734e-07, 0.0, 0.0, 0.0
1841.23325137, 1.4876949583e-05, 7.48343639432e-06, 2.60831333581e-07, 0.0, 0.0, 0.0
1841.46172057, 1.48555799291e-05, 7.47606882506e-06, 2.60722796286e-07, 0.0, 0.0, 0.0
1841.69018976, 1.48342561787e-05, 7.46871210768e-06, 2.60614321801e-07, 0.0, 0.0, 0.0
1841.91865896, 1.48129782004e-05, 7.46136622081e-06, 2.60505910078e-07, 0.0, 0.0, 0.0
1842.14712815, 1.47917458631e-05, 7.45403114311e-06, 2.6039756107e-07, 0.0, 0.0, 0.0
1842.37559735, 1.47705590364e-05, 7.44670685331e-06, 2.60289274728e-07, 0.0, 0.0, 0.0
1842.60406655, 1.47494175901e-05, 7.43939333019e-06, 2.60181051006e-07, 0.0, 0.0, 0.0
1842.83253574, 1.47283213947e-05, 7.43209055257e-06, 2.60072889855e-07, 0.0, 0.0, 0.0
1843.06100494, 1.4707270321e-05, 7.42479849934e-06, 2.59964791229e-07, 0.0, 0.0, 0.0
1843.28947413, 1.46862642402e-05, 7.41751714944e-06, 2.5985675508e-07, 0.0, 0.0, 0.0
1843.51794333, 1.46653030242e-05, 7.41024648184e-06, 2.5974878136e-07, 0.0, 0.0, 0.0
1843.74641253, 1.46443865452e-05, 7.40298647559e-06, 2.59640870023e-07, 0.0, 0.0, 0.0
1843.97488172, 1.46235146758e-05, 7.39573710977e-06, 2.59533021021e-07, 0.0, 0.0, 0.0
1844.20335092, 1.46026872892e-05, 7.38849836352e-06, 2.59425234307e-07, 0.0, 0.0, 0.0
1844.43182012, 1.4581904259e-05, 7.38127021603e-06, 2.59317509834e-07, 0.0, 0.0, 0.0
1844.66028931, 1.45611654592e-05, 7.37405264656e-06, 2.59209847553e-07, 0.0, 0.0, 0.0
1844.88875851, 1.45404707643e-05, 7.36684563438e-06, 2.5910224742e-07, 0.0, 0.0, 0.0
1845.1172277, 1.45198200493e-05, 7.35964915884e-06, 2.58994709386e-07, 0.0, 0.0, 0.0
1845.3456969, 1.44992131893e-05, 7.35246319934e-06, 2.58887233404e-07, 0.0, 0.0, 0.0
1845.5741661, 1.44786500604e-05, 7.34528773532e-06, 2.58779819427e-07, 0.0, 0.0, 0.0
1845.80263529, 1.44581305387e-05, 7.33812274628e-06, 2.58672467409e-07, 0.0, 0.0, 0.0
1846.03110449, 1.4437654501e-05, 7.33096821176e-06, 2.58565177303e-07, 0.0, 0.0, 0.0
1846.25957368, 1.44172218242e-05, 7.32382411136e-06, 2.58457949062e-07, 0.0, 0.0, 0.0
1846.48804288, 1.43968323861e-05, 7.31669042472e-06, 2.58350782639e-07, 0.0, 0.0, 0.0
1846.71651208, 1.43764860645e-05, 7.30956713154e-06, 2.58243677987e-07, 0.0, 0.0, 0.0
1846.94498127, 1.4356182738e-05, 7.30245421156e-06, 2.58136635059e-07, 0.0, 0.0, 0.0
1847.17345047, 1.43359222853e-05, 7.29535164458e-06, 2.5802965381e-07, 0.0, 0.0, 0.0
1847.40191966, 1.43157045857e-05, 7.28825941043e-06, 2.57922734192e-07, 0.0, 0.0, 0.0
1847.63038886, 1.42955295189e-05, 7.28117748901e-06, 2.57815876159e-07, 0.0, 0.0, 0.0
1847.85885806, 1.4275396965e-05, 7.27410586027e-06, 2.57709079664e-07, 0.0, 0.0, 0.0
1848.08732725, 1.42553068047e-05, 7.26704450418e-06, 2.57602344662e-07, 0.0, 0.0, 0.0
1848.31579645, 1.42352589187e-05, 7.2599934008e-06, 2.57495671104e-07, 0.0, 0.0, 0.0
1848.54426564, 1.42152531886e-05, 7.2529525302e-06, 2.57389058946e-07, 0.0, 0.0, 0.0
1848.77273484, 1.41952894961e-05, 7.24592187253e-06, 2.57282508141e-07, 0.0, 0.0, 0.0
1849.00120404, 1.41753677234e-05, 7.23890140796e-06, 2.57176018642e-07, 0.0, 0.0, 0.0
1849.22967323, 1.41554877531e-05, 7.23189111673e-06, 2.57069590403e-07, 0.0, 0.0, 0.0
1849.45814243, 1.41356494684e-05, 7.22489097912e-06, 2.56963223378e-07, 0.0, 0.0, 0.0
1849.68661163, 1.41158527525e-05, 7.21790097546e-06, 2.56856917522e-07, 0.0, 0.0, 0.0
1849.91508082, 1.40960974894e-05, 7.21092108612e-06, 2.56750672787e-07, 0.0, 0.0, 0.0
1850.14355002, 1.40763835633e-05, 7.20395129153e-06, 2.56644489127e-07, 0.0, 0.0, 0.0
1850.37201921, 1.40567108588e-05, 7.19699157215e-06, 2.56538366498e-07, 0.0, 0.0, 0.0
1850.60048841, 1.40370792611e-05, 7.19004190851e-06, 2.56432304852e-07, 0.0, 0.0, 0.0
1850.82895761, 1.40174886556e-05, 7.18310228116e-06, 2.56326304144e-07, 0.0, 0.0, 0.0
1851.0574268, 1.39979389281e-05, 7.17617267073e-06, 2.56220364328e-07, 0.0, 0.0, 0.0
1851.285896, 1.39784299649e-05, 7.16925305787e-06, 2.56114485357e-07, 0.0, 0.0, 0.0
1851.51436519, 1.39589616527e-05, 7.16234342328e-06, 2.56008667188e-07, 0.0, 0.0, 0.0
1851.74283439, 1.39395338784e-05, 7.15544374772e-06, 2.55902909772e-07, 0.0, 0.0, 0.0
1851.97130359, 1.39201465296e-05, 7.14855401199e-06, 2.55797213066e-07, 0.0, 0.0, 0.0
1852.19977278, 1.39007994941e-05, 7.14167419693e-06, 2.55691577022e-07, 0.0, 0.0, 0.0
1852.42824198, 1.38814926601e-05, 7.13480428343e-06, 2.55586001596e-07, 0.0, 0.0, 0.0
1852.65671117, 1.38622259161e-05, 7.12794425244e-06, 2.55480486742e-07, 0.0, 0.0, 0.0
1852.88518037, 1.38429991512e-05, 7.12109408493e-06, 2.55375032414e-07, 0.0, 0.0, 0.0
1853.11364957, 1.38238122547e-05, 7.11425376193e-06, 2.55269638567e-07, 0.0, 0.0, 0.0
1853.34211876, 1.38046651165e-05, 7.10742326452e-06, 2.55164305155e-07, 0.0, 0.0, 0.0
1853.57058796, 1.37855576266e-05, 7.10060257382e-06, 2.55059032133e-07, 0.0, 0.0, 0.0
1853.79905716, 1.37664896755e-05, 7.09379167099e-06, 2.54953819456e-07, 0.0, 0.0, 0.0
1854.02752635, 1.37474611542e-05, 7.08699053726e-06, 2.54848667079e-07, 0.0, 0.0, 0.0
1854.25599555, 1.3728471954e-05, 7.08019915386e-06, 2.54743574955e-07, 0.0, 0.0, 0.0
1854.48446474, 1.37095219664e-05, 7.0734175021e-06, 2.5463854304e-07, 0.0, 0.0, 0.0
1854.71293394, 1.36906110834e-05, 7.06664556334e-06, 2.54533571288e-07, 0.0, 0.0, 0.0
1854.94140314, 1.36717391976e-05, 7.05988331895e-06, 2.54428659655e-07, 0.0, 0.0, 0.0
1855.16987233, 1.36529062016e-05, 7.05313075039e-06, 2.54323808095e-07, 0.0, 0.0, 0.0
1855.39834153, 1.36341119885e-05, 7.04638783911e-06, 2.54219016563e-07, 0.0, 0.0, 0.0
1855.62681072, 1.3615356452e-05, 7.03965456666e-06, 2.54114285015e-07, 0.0, 0.0, 0.0
1855.85527992, 1.35966394857e-05, 7.0329309146e-06, 2.54009613405e-07, 0.0, 0.0, 0.0
1856.08374912, 1.3577960984e-05, 7.02621686454e-06, 2.53905001688e-07, 0.0, 0.0, 0.0
1856.31221831, 1.35593208414e-05, 7.01951239813e-06, 2.53800449819e-07, 0.0, 0.0, 0.0
1856.54068751, 1.35407189529e-05, 7.01281749709e-06, 2.53695957754e-07, 0.0, 0.0, 0.0
1856.7691567, 1.35221552138e-05, 7.00613214315e-06, 2.53591525447e-07, 0.0, 0.0, 0.0
1856.9976259, 1.35036295197e-05, 6.99945631811e-06, 2.53487152855e-07, 0.0, 0.0, 0.0
1857.2260951, 1.34851417668e-05, 6.99279000378e-06, 2.53382839931e-07, 0.0, 0.0, 0.0
1857.45456429, 1.34666918512e-05, 6.98613318206e-06, 2.53278586632e-07, 0.0, 0.0, 0.0
1857.68303349, 1.34482796699e-05, 6.97948583485e-06, 2.53174392913e-07, 0.0, 0.0, 0.0
1857.91150268, 1.34299051198e-05, 6.97284794412e-06, 2.5307025873e-07, 0.0, 0.0, 0.0
1858.13997188, 1.34115680985e-05, 6.96621949187e-06, 2.52966184037e-07, 0.0, 0.0, 0.0
1858.36844108, 1.33932685036e-05, 6.95960046015e-06, 2.5286216879e-07, 0.0, 0.0, 0.0
1858.59691027, 1.33750062334e-05, 6.95299083105e-06, 2.52758212944e-07, 0.0, 0.0, 0.0
1858.82537947, 1.33567811862e-05, 6.9463905867e-06, 2.52654316456e-07, 0.0, 0.0, 0.0
1859.05384867, 1.3338593261e-05, 6.93979970928e-06, 2.52550479281e-07, 0.0, 0.0, 0.0
1859.28231786, 1.33204423568e-05, 6.933218181e-06, 2.52446701375e-07, 0.0, 0.0, 0.0
1859.51078706, 1.33023283733e-05, 6.92664598413e-06, 2.52342982692e-07, 0.0, 0.0, 0.0
1859.73925625, 1.32842512102e-05, 6.92008310096e-06, 2.5223932319e-07, 0.0, 0.0, 0.0
1859.96772545, 1.32662107677e-05, 6.91352951384e-06, 2.52135722823e-07, 0.0, 0.0, 0.0
1860.19619465, 1.32482069464e-05, 6.90698520516e-06, 2.52032181548e-07, 0.0, 0.0, 0.0
1860.42466384, 1.32302396471e-05, 6.90045015733e-06, 2.5192869932e-07, 0.0, 0.0, 0.0
1860.65313304, 1.32123087711e-05, 6.89392435284e-06, 2.51825276096e-07, 0.0, 0.0, 0.0
1860.88160223, 1.31944142198e-05, 6.8874077742e-06, 2.51721911831e-07, 0.0, 0.0, 0.0
1861.11007143, 1.31765558951e-05, 6.88090040394e-06, 2.5161860648e-07, 0.0, 0.0, 0.0
1861.33854063, 1.31587336993e-05, 6.87440222468e-06, 2.51515360002e-07, 0.0, 0.0, 0.0
1861.56700982, 1.31409475348e-05, 6.86791321903e-06, 2.5141217235e-07, 0.0, 0.0, 0.0
1861.79547902, 1.31231973045e-05, 6.86143336969e-06, 2.51309043482e-07, 0.0, 0.0, 0.0
1862.02394821, 1.31054829116e-05, 6.85496265936e-06, 2.51205973354e-07, 0.0, 0.0, 0.0
1862.25241741, 1.30878042596e-05, 6.84850107081e-06, 2.51102961921e-07, 0.0, 0.0, 0.0
1862.48088661, 1.30701612524e-05, 6.84204858682e-06, 2.5100000914e-07, 0.0, 0.0, 0.0
1862.7093558, 1.3052553794e-05, 6.83560519025e-06, 2.50897114967e-07, 0.0, 0.0, 0.0
1862.937825, 1.3034981789e-05, 6.82917086396e-06, 2.5079427936e-07, 0.0, 0.0, 0.0
1863.1662942, 1.30174451421e-05, 6.82274559089e-06, 2.50691502272e-07, 0.0, 0.0, 0.0
1863.39476339, 1.29999437586e-05, 6.81632935398e-06, 2.50588783663e-07, 0.0, 0.0, 0.0
1863.62323259, 1.29824775438e-05, 6.80992213624e-06, 2.50486123487e-07, 0.0, 0.0, 0.0
1863.85170178, 1.29650464034e-05, 6.80352392071e-06, 2.50383521701e-07, 0.0, 0.0, 0.0
1864.08017098, 1.29476502436e-05, 6.79713469047e-06, 2.50280978262e-07, 0.0, 0.0, 0.0
1864.30864018, 1.29302889708e-05, 6.79075442865e-06, 2.50178493126e-07, 0.0, 0.0, 0.0
1864.53710937, 1.29129624915e-05, 6.78438311839e-06, 2.50076066251e-07, 0.0, 0.0, 0.0
1864.76557857, 1.28956707129e-05, 6.77802074289e-06, 2.49973697592e-07, 0.0, 0.0, 0.0
1864.99404776, 1.28784135423e-05, 6.77166728541e-06, 2.49871387106e-07, 0.0, 0.0, 0.0
1865.22251696, 1.28611908873e-05, 6.76532272921e-06, 2.4976913475e-07, 0.0, 0.0, 0.0
1865.45098616, 1.28440026558e-05, 6.75898705762e-06, 2.4966694048e-07, 0.0, 0.0, 0.0
1865.67945535, 1.2826848756e-05, 6.75266025398e-06, 2.49564804255e-07, 0.0, 0.0, 0.0
1865.90792455, 1.28097290966e-05, 6.7463423017e-06, 2.49462726029e-07, 0.0, 0.0, 0.0
1866.13639374, 1.27926435864e-05, 6.74003318421e-06, 2.49360705761e-07, 0.0, 0.0, 0.0
1866.36486294, 1.27755921345e-05, 6.73373288498e-06, 2.49258743407e-07, 0.0, 0.0, 0.0
1866.59333214, 1.27585746504e-05, 6.72744138752e-06, 2.49156838924e-07, 0.0, 0.0, 0.0
1866.82180133, 1.27415910438e-05, 6.72115867539e-06, 2.4905499227e-07, 0.0, 0.0, 0.0
1867.05027053, 1.27246412248e-05, 6.71488473217e-06, 2.489532034e-07, 0.0, 0.0, 0.0
1867.27873973, 1.27077251039e-05, 6.7086195415e-06, 2.48851472273e-07, 0.0, 0.0, 0.0
1867.50720892, 1.26908425915e-05, 6.70236308703e-06, 2.48749798845e-07, 0.0, 0.0, 0.0
1867.73567812, 1.26739935987e-05, 6.69611535248e-06, 2.48648183074e-07, 0.0, 0.0, 0.0
1867.96414731, 1.26571780368e-05, 6.68987632157e-06, 2.48546624916e-07, 0.0, 0.0, 0.0
1868.19261651, 1.26403958172e-05, 6.6836459781e-06, 2.4844512433e-07, 0.0, 0.0, 0.0
1868.42108571, 1.26236468518e-05, 6.67742430588e-06, 2.48343681272e-07, 0.0, 0.0, 0.0
1868.6495549, 1.26069310527e-05, 6.67121128877e-06, 2.482422957e-07, 0.0, 0.0, 0.0
1868.8780241, 1.25902483324e-05, 6.66500691066e-06, 2.4814096757e-07, 0.0, 0.0, 0.0
1869.10649329, 1.25735986035e-05, 6.65881115548e-06, 2.48039696841e-07, 0.0, 0.0, 0.0
1869.33496249, 1.2556981779e-05, 6.65262400719e-06, 2.4793848347e-07, 0.0, 0.0, 0.0
1869.56343169, 1.25403977722e-05, 6.64644544981e-06, 2.47837327414e-07, 0.0, 0.0, 0.0
1869.79190088, 1.25238464967e-05, 6.64027546737e-06, 2.47736228631e-07, 0.0, 0.0, 0.0
1870.02037008, 1.25073278663e-05, 6.63411404396e-06, 2.47635187079e-07, 0.0, 0.0, 0.0
1870.24883927, 1.24908417952e-05, 6.6279611637e-06, 2.47534202714e-07, 0.0, 0.0, 0.0
1870.47730847, 1.24743881977e-05, 6.62181681073e-06, 2.47433275496e-07, 0.0, 0.0, 0.0
